price,carpet_area,facing,bedrooms,bathrooms,balcony,furnish_type,prop_type,city,Store Room,ageing,location_area,luxury_category,floor_category
4.76,1400.0,West,3.0,3.0,2.0,Unfurnished,Flat,Navi Mumbai,1,Under Construction,Nerul,Medium,Low Floor
1.07,850.0,East,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Kalamboli,Medium,Mid Floor
0.75,450.0,East,1.0,2.0,2.0,Semifurnished,Flat,Thane,0,Relatively Old,Thane,High,High Floor
2.55,746.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Under Construction,Santacruz,High,Mid Floor
0.59,530.0,South-East,2.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
0.42,395.0,North-East,1.0,1.0,3.0,Unfurnished,Flat,Navi Mumbai,0,New,Thane,Medium,High Floor
1.95,800.0,East,2.0,2.0,1.0,Semifurnished,Flat,Thane,1,Relatively New,Thane,Medium,Mid Floor
2.17,698.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Low,Mid Floor
7.6,1081.0,East,3.0,3.0,2.0,Semifurnished,Flat,Mumbai,1,Relatively Old,Goregaon,High,High Floor
1.04,672.0,East,2.0,2.0,0.0,Unfurnished,Flat,Thane,0,Relatively New,Thane,Medium,High Floor
8.75,1740.0,East,3.0,3.0,2.0,Semifurnished,Flat,Mumbai,1,Old,Bandra,Medium,High Floor
0.95,721.69,East,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,1,Relatively Old,Kharghar,Medium,Mid Floor
0.75,323.0,Missing,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Bhandup,Medium,High Floor
1.07,720.0,East,2.0,2.0,3.0,Furnished,Flat,Navi Mumbai,0,Relatively Old,Roadpali,Medium,Mid Floor
3.6,603.0,West,1.0,1.0,1.0,Furnished,Flat,Mumbai,0,Old,Cumbala Hill,Medium,Mid Floor
2.3,710.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Borivali,Low,High Floor
3.2,800.0,North-East,2.0,2.0,0.0,Furnished,Flat,Mumbai,1,Relatively New,Dadar,Medium,Mid Floor
1.85,1180.94,East,3.0,3.0,2.0,Unfurnished,Flat,Navi Mumbai,1,Relatively Old,Kharghar,Medium,Mid Floor
4.25,1280.0,East,4.0,3.0,1.0,Furnished,Flat,Thane,0,Old,Thane,Medium,High Floor
1.68,1050.0,East,3.0,3.0,2.0,Unfurnished,Flat,Navi Mumbai,1,Relatively Old,Kharghar,Medium,Mid Floor
3.4,800.0,Missing,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Andheri,Low,Mid Floor
3.55,1322.0,West,4.0,4.0,1.0,Semifurnished,Flat,Mumbai,0,Under Construction,Malad,Medium,Low Floor
2.9,753.06,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Santacruz,Medium,Mid Floor
2.8,741.59,North,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Santacruz,Low,Mid Floor
1.8,668.0,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Ghatkopar,Medium,Mid Floor
3.78,1086.0,South,3.0,2.0,3.0,Unfurnished,Flat,Mumbai,1,Relatively New,Wadala,High,High Floor
6.0,2000.0,West,4.0,4.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Andheri,Medium,High Floor
2.4,750.0,South-West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Borivali,Medium,Mid Floor
1.05,775.0,East,2.0,2.0,3.0,Semifurnished,Flat,Navi Mumbai,0,Relatively Old,Roadpali,Medium,Mid Floor
3.0,620.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,1,New,Powai,High,High Floor
1.5,587.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,1,Old,Thane,High,Mid Floor
4.41,1402.0,North-West,3.0,4.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
3.0,689.0,West,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
3.05,1037.0,South-East,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,Medium,High Floor
4.19,1030.0,North,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Goregaon,Low,High Floor
3.75,1000.0,South,3.0,4.0,3.0,Unfurnished,Flat,Mumbai,0,Old,Chembur,Medium,Mid Floor
3.0,820.0,West,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,High Floor
2.85,900.0,West,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Malad,Medium,Low Floor
2.71,948.0,East,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Malad,Medium,High Floor
1.8,640.0,North,1.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Old,Thane,Medium,High Floor
3.3,700.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Vile Parle,Medium,Mid Floor
3.95,1200.0,East,4.0,4.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kandivali,High,High Floor
1.07,363.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Malad,Medium,Mid Floor
2.88,843.0,Missing,3.0,4.0,0.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Medium,Mid Floor
2.1,485.0,North,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Andheri,Medium,Low Floor
4.6,1050.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Vile Parle,Medium,Mid Floor
7.1,1459.0,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Andheri,Medium,Mid Floor
2.15,660.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Malad,Medium,High Floor
0.3425,465.0,East,1.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Panvel,Medium,Low Floor
3.2,1008.0,East,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,New,Powai,Medium,High Floor
2.15,640.0,East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Powai,Medium,Mid Floor
3.03,800.0,East,2.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
2.5,873.0,East,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Old,Thane,Medium,High Floor
1.25,422.0,East,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,New,Kandivali,Low,Mid Floor
2.35,715.0,North,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Kandivali,Medium,Mid Floor
1.05,385.0,South,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Thane,Medium,Mid Floor
2.15,670.0,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
2.25,670.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
10.5,1760.0,West,4.0,5.0,3.0,Furnished,Flat,Mumbai,1,Relatively Old,Juhu,Medium,Mid Floor
0.93,431.0,North,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,1,Old,Malad,Medium,Low Floor
1.46,506.0,West,1.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Thane,High,Mid Floor
2.2,732.0,East,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kandivali,Medium,Mid Floor
1.55,746.0,North-East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Malad,Medium,High Floor
1.07,446.0,West,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,Low,Mid Floor
1.1,452.0,East,1.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Malad,Medium,Mid Floor
2.2,818.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,Medium,High Floor
1.2,442.0,South-East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,Medium,High Floor
3.42,957.0,East,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,New,Powai,Medium,Mid Floor
5.45,1057.0,Missing,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Andheri,Low,Mid Floor
3.2,1016.0,North,3.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Powai,High,High Floor
3.35,918.0,West,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,New,Kandivali,Medium,High Floor
2.1,764.0,East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,New,Kandivali,Medium,High Floor
3.6,820.0,West,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,New,Kandivali,High,Mid Floor
1.38,615.0,North-East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Kandivali,Medium,Mid Floor
1.75,735.0,South,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Dahisar,Medium,Mid Floor
2.25,900.0,South-East,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Goregaon,Medium,High Floor
2.3,750.0,North-West,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Malad,Medium,High Floor
1.51,456.0,North,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,High Floor
2.11,770.0,East,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,1,Relatively New,Dahisar,Medium,Mid Floor
2.05,640.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Andheri,Medium,Mid Floor
6.15,1095.0,East,3.0,3.0,1.0,Furnished,Flat,Mumbai,0,Relatively New,Borivali,Medium,Low Floor
7.25,1627.0,East,3.0,4.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Borivali,Medium,High Floor
3.81,989.0,West,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,1,New,Powai,High,High Floor
8.0,1380.0,East,3.0,3.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Juhu,High,High Floor
1.45,585.0,North-East,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Old,Bhandup,Medium,High Floor
2.2,770.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,Medium,Mid Floor
1.05,418.0,South-West,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Chembur,Low,Low Floor
1.85,670.0,North-East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Low Floor
8.6,1316.0,East,4.0,4.0,1.0,Semifurnished,Flat,Mumbai,0,Old,Bandra,Medium,Mid Floor
1.9,700.0,West,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Chembur,Low,Mid Floor
1.19,433.0,West,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Malad,Medium,Mid Floor
1.89,642.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Medium,Mid Floor
0.93,458.72,North-West,1.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Mumbai,Medium,High Floor
2.45,700.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Mumbai,Low,High Floor
1.31,440.0,West,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Vikhroli,Low,High Floor
1.75,627.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Vikhroli,Medium,Mid Floor
2.76,778.0,West,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Ghatkopar,Medium,Low Floor
2.7,848.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Mumbai,Medium,Mid Floor
2.35,1275.0,East,3.0,3.0,3.0,Semifurnished,Flat,Navi Mumbai,1,New,Kharghar,Medium,High Floor
2.55,767.0,North-West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Low Floor
3.5,1011.0,North-East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Low,Low Floor
5.5,1297.0,North-West,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Powai,High,High Floor
1.75,637.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Malad,Medium,Mid Floor
2.25,781.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
5.5,943.0,East,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Vile Parle,Low,Mid Floor
4.91,1170.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Vile Parle,Low,Mid Floor
4.05,1046.0,North-West,3.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Ghatkopar,Medium,High Floor
4.65,1175.0,North-East,3.0,3.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Ghatkopar,Medium,High Floor
0.9,307.32,Missing,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,New,Ghatkopar,High,High Floor
10.25,2200.0,North-East,4.0,6.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Ghatkopar,Medium,High Floor
5.1,1231.0,North-East,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mumbai,Medium,Low Floor
4.1,1046.0,North-East,3.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Ghatkopar,Medium,High Floor
4.0,1100.0,West,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,Old,Andheri,Medium,Low Floor
1.76,640.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Malad,Medium,Mid Floor
2.29,682.15,North-East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively Old,Powai,High,High Floor
2.65,57.82,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Ghatkopar,Medium,Mid Floor
3.7,724.0,West,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Byculla,High,High Floor
1.85,675.0,West,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Vikhroli,Medium,Low Floor
1.51,382.0,North,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Powai,Low,Mid Floor
3.3,845.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Ghatkopar,Low,Mid Floor
3.5,1135.0,South-West,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,0,Old,Powai,Medium,Mid Floor
2.35,710.0,West,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,1,Relatively New,Malad,Medium,High Floor
8.0,1414.0,North-East,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Worli,High,High Floor
1.72,627.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Malad,Medium,Mid Floor
6.5,1092.0,North-East,3.0,3.0,0.0,Furnished,Flat,Mumbai,0,Relatively New,Worli,Medium,High Floor
5.0,893.0,North-East,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Relatively New,Worli,Medium,High Floor
6.5,1092.0,North-East,3.0,3.0,0.0,Furnished,Flat,Mumbai,0,Relatively New,Worli,Medium,High Floor
6.75,1092.0,North-East,3.0,3.0,0.0,Furnished,Flat,Mumbai,0,Relatively New,Worli,Medium,High Floor
6.5,1092.0,North-East,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Worli,Medium,Low Floor
1.27,480.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Goregaon,Medium,Mid Floor
1.44,476.0,South,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Wadala,Medium,High Floor
1.77,586.0,West,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,1,Relatively New,Wadala,Low,High Floor
2.25,728.0,North-West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Wadala,Medium,High Floor
2.55,800.0,South,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Old,Borivali,Medium,Mid Floor
9.77,1416.0,East,3.0,4.0,1.0,Unfurnished,Flat,Mumbai,0,New,Santacruz,Medium,High Floor
2.25,621.0,South-West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Mumbai,Low,High Floor
4.5,1098.0,East,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,1,Relatively New,Kandivali,Medium,Mid Floor
6.4,1700.0,North,3.0,4.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Powai,High,Mid Floor
1.11,720.0,South-East,2.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,1,Relatively New,Kharghar,Medium,High Floor
3.4,1002.0,North,3.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Powai,High,High Floor
2.25,937.0,West,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Andheri,High,Mid Floor
1.95,471.0,East,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,New,Vile Parle,Medium,Mid Floor
1.1,428.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Chembur,Medium,Low Floor
2.1,700.0,South-West,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
1.3,410.0,North,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,Medium,Mid Floor
1.55,458.0,West,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Low,High Floor
1.65,410.0,North-West,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Ghatkopar,Medium,Mid Floor
3.65,1111.0,North-West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
1.22,410.0,North-West,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Ghatkopar,Low,Mid Floor
1.29,540.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kurla,Low,High Floor
4.45,859.0,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
4.55,832.0,South-East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Low Floor
4.39,1282.0,South-East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Low Floor
4.06,1282.0,South,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Low Floor
4.4,986.0,North-East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,High Floor
3.63,951.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Low,Mid Floor
4.01,1099.0,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,Mid Floor
2.51,675.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,Low Floor
3.01,823.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,High Floor
8.0,1197.0,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Worli,High,Low Floor
0.8599,420.0,East,1.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kurla,Low,Mid Floor
1.75,622.82,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Chembur,Medium,Mid Floor
2.0,635.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,Mid Floor
2.4,730.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Thane,Low,Low Floor
2.4,760.0,East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,New,Powai,Low,Mid Floor
7.0,1092.0,West,3.0,4.0,1.0,Furnished,Flat,Mumbai,0,Relatively New,Worli,High,Mid Floor
2.3,700.0,West,2.0,2.0,2.0,Furnished,Flat,Mumbai,1,Relatively New,Andheri,Medium,Low Floor
4.8,1170.0,North-East,3.0,3.0,1.0,Semifurnished,Flat,Mumbai,1,Relatively New,Ghatkopar,Medium,High Floor
2.3,780.0,North-East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Chembur,Medium,Low Floor
1.9,738.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
0.92,700.0,East,2.0,2.0,0.0,Semifurnished,Flat,Thane,1,Old,Thane,Medium,Mid Floor
2.26,795.0,North-East,2.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Kanjurmarg,High,High Floor
3.2,800.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Byculla,Medium,High Floor
1.7,750.0,North-East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Vikhroli,Medium,Mid Floor
3.25,920.0,South,2.0,2.0,3.0,Furnished,Flat,Mumbai,0,Relatively New,Borivali,Medium,Mid Floor
3.0,775.0,West,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Thane,Medium,Mid Floor
4.9,1320.0,West,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Thane,Medium,Mid Floor
3.3,881.0,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Goregaon,Medium,High Floor
1.0,410.0,North,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Malad,High,Low Floor
5.0,1352.0,North,4.0,5.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Vasai-Virar,High,Mid Floor
1.7,800.0,North-West,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Old,Vikhroli,Medium,Mid Floor
1.45,435.0,South,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
4.8,1330.0,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Andheri,Medium,High Floor
3.0,822.0,North-East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
4.41,1056.0,South-East,3.0,4.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
4.41,1056.0,East,3.0,4.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Low Floor
1.35,450.0,East,1.0,2.0,0.0,Furnished,Flat,Mumbai,0,New,Ghatkopar,Medium,Mid Floor
4.3,1207.87,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Powai,Medium,Mid Floor
2.35,656.08,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Kandivali,Medium,Low Floor
2.35,774.0,North,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Kandivali,Medium,High Floor
1.51,382.0,East,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Powai,Low,Mid Floor
2.25,850.0,West,3.0,2.0,0.0,Semifurnished,Flat,Thane,1,Old,Thane,High,High Floor
1.58,589.0,West,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Ghatkopar,Medium,Low Floor
1.1,454.0,East,1.0,2.0,0.0,Furnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,High Floor
0.45,580.0,North,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Vasai-Virar,Medium,Mid Floor
2.1,657.0,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Kandivali,Low,Mid Floor
1.15,425.0,North,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Ghatkopar,Medium,Mid Floor
1.8,660.0,South-East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Ghatkopar,Low,High Floor
1.17,456.0,North-East,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Kanjurmarg,High,High Floor
3.99,1111.0,North,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,High Floor
3.74,693.0,North-West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Khar,Medium,Mid Floor
2.38,856.0,North,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Andheri,Low,Mid Floor
3.15,900.0,North,3.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Kandivali,Medium,Mid Floor
1.4,650.0,Missing,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Thane,Medium,Mid Floor
0.95,450.0,East,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Kandivali,High,Mid Floor
2.56,1000.0,North-East,3.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Bhandup,Medium,High Floor
4.45,1070.44,East,3.0,3.0,0.0,Furnished,Flat,Mumbai,0,Old,Andheri,Medium,Low Floor
2.08,808.0,East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kandivali,Medium,Mid Floor
1.0,600.0,East,2.0,2.0,2.0,Unfurnished,Flat,Navi Mumbai,0,Relatively Old,Kamothe,Low,Mid Floor
1.62,652.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kandivali,Medium,Mid Floor
6.11,1337.0,North-West,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Thane,High,High Floor
2.35,757.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,New,Goregaon,High,Low Floor
3.5,850.0,East,3.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Ghatkopar,Medium,High Floor
1.2,463.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Medium,Low Floor
3.69,997.0,North,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,High Floor
2.86,1080.0,North-East,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,High,Mid Floor
3.05,561.09,East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,1,Relatively New,Powai,High,High Floor
1.78,747.0,East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,1,Relatively Old,Ghatkopar,High,Mid Floor
1.46,640.0,North,2.0,2.0,0.0,Semifurnished,Flat,Thane,0,Relatively Old,Kandivali,High,Mid Floor
0.9,400.0,North,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Malad,Medium,Mid Floor
3.45,762.0,North,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively New,Powai,High,Mid Floor
2.6,861.0,North,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Thane,High,Mid Floor
1.1,420.0,West,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Malad,Low,Mid Floor
1.39,426.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Andheri,Medium,High Floor
1.1,428.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Jogeshwari,Low,Mid Floor
2.9,897.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Kandivali,Medium,Mid Floor
