location_area,direction,category,places,place_count
Bhandup,West,College,"[""V.G. Vaze College""]",1
Bhandup,West,Commercial Complex,"[""Der Deutsche Parkz Business Park"", ""Der Deutsche Parkz""]",2
Bhandup,West,Other,"[""Golden Swan Country Club""]",1
Bhandup,West,Sports Facility,"[""D Y Patil Stadium""]",1
Bhandup,West,Tourist Place,"[""Juhu Beach""]",1
Bhandup,West,Other,"[""Canteen""]",1
Bhandup,West,Railway Station,"[""Mulund Depot Station"", ""Mulund Railway Station""]",2
Bhandup,West,Market,"[""Dmart, Mulund West""]",1
Bhandup,West,Mall,"[""Neptune Magnet Mall""]",1
Bhandup,West,Other,"[""Airoli Toll Booth""]",1
Bhandup,West,College,"[""Mulund College of Commerce""]",1
Bhandup,West,Hospital,"[""Fortis Hospital Mulund""]",1
Bhandup,West,Other,"[""Dr. Meena`S Multispeciality""]",1
Bhandup,West,Hospital,"[""Apex Hospitals Mulund""]",1
Bhandup,West,Railway Station,"[""Manisha Universal Multispeciality""]",1
Bhandup,West,Hospital,"[""Platinum Hospitals""]",1
Bhandup,West,Other,"[""Mehul Talkies""]",1
Bhandup,West,Restaurant,"[""Spotlight Skydeck Restaurant""]",1
Bhandup,West,Mall,"[""Filix Towers Shopping Mall""]",1
Bhandup,West,Mall,"[""R Galleria Shopping Mall"", ""Galleria Shopping Mall"", ""Galleria mall""]",3
Bhandup,West,College,"[""Shri Ram college of commerce and science""]",1
Bhandup,West,School,"[""Bright High School and Jr College""]",1
Bhandup,West,College,"[""JAI BHARAT COLLEGE OF COMMERCE""]",1
Bhandup,West,University,"[""IITB Main Building University""]",1
Bhandup,West,School,"[""Seven Isles International School""]",1
Bhandup,West,School,"[""Richmond International Preschool""]",1
Bhandup,West,Hospital,"[""UHCS (Indian) Paramedical Council""]",1
Bhandup,West,Other,"[""PVR Mulund""]",1
Bhandup,West,Other,"[""Cinepolis Bhandup, Ganesh Nagar""]",1
Bhandup,West,Entertainment,"[""Malhaar Cinema Gokhale Road""]",1
Bhandup,West,Other,"[""R Galleria""]",1
Bhandup,West,Hospital,"[""Navkaar hospitals""]",1
Bhandup,West,Airport,"[""Chhatrapati Shivaji Maharaj Int Airport"", ""Chhatrapati Shivaji Maharaj Airport"", ""Chhatrapati Shivaji Maharaj Int. Airport""]",3
Bhandup,West,Other,"[""The Playce""]",1
Bhandup,West,Metro Station,"[""GHATKOPAR ,Station"", ""Ghatkopar Metro Station""]",2
Bhandup,West,Mall,"[""R Mall, Mulund""]",1
Bhandup,West,Other,"[""NH-48"", ""NH 48""]",2
Bhandup,West,School,"[""NES High School""]",1
Bhandup,West,University,"[""Sandip University""]",1
Bhandup,West,Other,"[""Marathon Millennium""]",1
Bhandup,West,Park,"[""Sardar Pratap Singh Udyan, Park""]",1
Bhandup,West,Religious Place,"[""South Indian Temple""]",1
Bhandup,West,Religious Place,"[""RPF temple""]",1
Bhandup,West,Other,"[""Devkunj Charitablr Trust Matushri Mankbai Nagji Sa""]",1
Bhandup,West,Hospital,"[""Lakshmi Nursing Home Mumbai""]",1
Bhandup,West,FastFood/Restaurant,"[""Jai Ambe Fast food""]",1
Bhandup,West,Metro Station,"[""Jagruti Nagar Metro Station""]",1
Bhandup,West,Religious Place,"[""Datta Mandir Rd""]",1
Bhandup,West,Transport Hub,"[""Eastern Express Hwy""]",1
Bhandup,West,Speciality Hospital,"[""IDC - Industrial Design Center""]",1
Bhandup,West,Other,"[""interaction studio""]",1
Bhandup,West,Other,"[""Idc library""]",1
Bhandup,West,Other,"[""Et library""]",1
Bhandup,West,Other,"[""Mogra""]",1
Bhandup,West,Transport Hub,"[""Mumbai - Agra Road""]",1
Bhandup,West,Tourist Place,"[""Tikuji-ni-Wadi"", ""Tikuji ni Wadi""]",2
Bhandup,West,Sports Facility,"[""Dadoji Konddev Stadium"", ""Dadoji Konddev Stadium, Thane"", ""Dadoji Kondadev Stadium""]",3
Bhandup,West,Mall,"[""Dreams mall""]",1
Bhandup,West,Other,"[""LBS Marg""]",1
Bhandup,West,School,"[""YCS School""]",1
Bhandup,West,College,"[""Gurunanak College""]",1
Bhandup,West,School,"[""Guru Nanak Public School""]",1
Bhandup,West,Hospital,"[""Bhavsar Hospital""]",1
Bhandup,West,Bus Stop,"[""Bus Stop""]",1
Bhandup,West,Other,"[""One Degree Coworking""]",1
Bhandup,West,Transport Hub,"[""Eastern Express Highway""]",1
Bhandup,West,Other,"[""Bhandup""]",1
Bhandup,West,Other,"[""Nahur""]",1
Bhandup,West,Other,"[""Dr KB Hedgewar Chowk""]",1
Bhandup,West,Other,"[""Vihar lake sceneries""]",1
Bhandup,West,School,"[""St Mary Convent High School""]",1
Bhandup,West,Commercial Complex,"[""O2 Business Commercial Park""]",1
Bhandup,West,Metro Station,"[""Aarey JVLR Metro""]",1
Bhandup,West,School,"[""Daffodils school""]",1
Bhandup,West,Airport,"[""Mumbai Airport"", ""Mumbai Domestic Airport""]",2
Bhandup,West,Metro Station,"[""Sangrilla Metro Station""]",1
Bhandup,West,Mall,"[""Magnet Mall""]",1
Bhandup,West,Transport Hub,"[""Mulund Goregaon link road""]",1
Bhandup,West,Other,"[""Bhavsar Multispecialty""]",1
Bhandup,West,Railway Station,"[""Nahur Rly. Station""]",1
Bhandup,West,Railway Station,"[""Bhandup Rly. Station""]",1
Bhandup,West,Commercial Complex,"[""Bandra Kuria Complex""]",1
Bhandup,West,Other,"[""Seepz and MIDC""]",1
Bhandup,West,Other,"[""PC Saxena Auditorium""]",1
Bhandup,West,Other,"[""Convocation Hall""]",1
Bhandup,West,Bank,"[""State bank of india""]",1
Bhandup,West,Other,"[""Hostel-9 Canteen""]",1
Bhandup,West,Food & Beverage,"[""dhaba""]",1
Bhandup,West,Cafe,"[""Nescafe Coffee Shack""]",1
Bhandup,West,Other,"[""Gulmohar""]",1
Bhandup,West,Other,"[""Amrut""]",1
Bhandup,West,Other,"[""Admin Building""]",1
Bhandup,West,Institute,"[""Shailesh J Mehta Institute of Management""]",1
Bhandup,West,Other,"[""New Swimming Pool""]",1
Bhandup,West,Other,"[""Som library""]",1
Bhandup,West,Other,"[""Csre library""]",1
Bhandup,West,Other,"[""Earth science dept library""]",1
Bhandup,West,Other,"[""Metallurgy library""]",1
Bhandup,West,Other,"[""Ieor library""]",1
Bhandup,West,Other,"[""Cse library""]",1
Bhandup,West,Other,"[""Biosciences library""]",1
Bhandup,West,Other,"[""Aerospace library""]",1
Bhandup,West,Other,"[""Physics library""]",1
Bhandup,West,Other,"[""Chemical library""]",1
Bhandup,West,Commercial Complex,"[""Godrej IT Park""]",1
Bhandup,West,Other,"[""Pragatik Vidyalay""]",1
Bhandup,West,Hospital,"[""Abhishek Hospitals""]",1
Bhandup,West,Speciality Hospital,"[""The Empire Business Centre""]",1
Bhandup,West,Other,"[""The Westin Mumbai""]",1
Bhandup,West,Speciality Hospital,"[""Hakone Entertainment Centre""]",1
Bhandup,East,Religious Place,"[""St.Francis Xaviers Church""]",1
Bhandup,East,Hospital,"[""Ankur Maternity and Surgical Nursing Home""]",1
Bhandup,East,Hospital,"[""Aniket Nursing Home"", ""Anket Nursing Home""]",2
Bhandup,East,Hospital,"[""Devaki Hospital""]",1
Bhandup,East,Hospital,"[""Shrenik Hospital and Maternity House""]",1
Bhandup,East,Hospital,"[""J. K. Child Health Care and Nicu""]",1
Bhandup,East,Hospital,"[""Aashirwad Nursing Home""]",1
Bhandup,East,Clinic,"[""I and Eye Dr Kolhes Eye Clinic""]",1
Bhandup,East,Hospital,"[""Savitribai Jyotiba Phule Maternity Home Bhandup""]",1
Bhandup,East,Hospital,"[""Sunrise Hospital""]",1
Bhandup,East,Hospital,"[""Saarthi Hospital Mumbai""]",1
Bhandup,East,Hospital,"[""Naval Hospital""]",1
Bhandup,East,Hospital,"[""Shaha Children Hospital""]",1
Bhandup,East,Hospital,"[""Dr.Bhatia's Ruby Hospital""]",1
Bhandup,East,Clinic,"[""Dr Patanis Eye Clinic""]",1
Bhandup,East,Hospital,"[""Gaurav Maternity and Surgical Hospital""]",1
Bhandup,East,Hospital,"[""Srushti Orthotech Hospital""]",1
Bhandup,East,Speciality Hospital,"[""Sulochan Eye""]",1
Bhandup,East,Hospital,"[""Dr. Thakurs Ear Nose Throat Clinic and Hospital - Bhandup W Mumbai""]",1
Bhandup,East,Hospital,"[""M.S.Maternity and General Hospital""]",1
Bhandup,East,Other,"[""Shri Bal Chikitsalaya""]",1
Bhandup,East,Hospital,"[""Sai Sparsh Hospital and Iccu""]",1
Bhandup,East,Hospital,"[""Madhu Polyclinic and Nursing Home""]",1
Bhandup,East,Hospital,"[""Sas Health Care Pvt. Limited""]",1
Bhandup,East,Hospital,"[""Shanti Maternity Clinic""]",1
Bhandup,East,Hospital,"[""Rathod Nursing Home and Iccu""]",1
Bhandup,East,Hospital,"[""Mahek Nursing Home""]",1
Bhandup,East,Hospital,"[""Amruta Maternity and Surgical Nursing Home""]",1
Bhandup,East,Hospital,"[""Maauli Hospital""]",1
Bhandup,East,Hospital,"[""Dr.Badwaik's Maternity and General Hospital""]",1
Bhandup,East,Hospital,"[""Sanjeevan Nursing Home and Iccu""]",1
Bhandup,East,Hospital,"[""Krishna Nursing Home Mumbai""]",1
Bhandup,East,Healthcare,"[""Nadkarni Eye Care Centre""]",1
Bhandup,East,Hospital,"[""Dr. Malwankar's Romeen Nursing Home""]",1
Bhandup,East,Hospital,"[""Diamond Maternity and General Hospital""]",1
Bhandup,East,Other,"[""Bhandup sarvoday nagar momadhi manzil Rome no 2""]",1
Bhandup,East,Bus Stop,"[""QIP Bus Stop""]",1
Bhandup,East,Bank,"[""Dena bank""]",1
Bhandup,East,Other,"[""shiv prasad""]",1
Bhandup,East,Hotel,"[""Bharang Hotel""]",1
Bhandup,East,Cafe,"[""Madras cafe""]",1
Bhandup,East,Other,"[""Mega restaraunt""]",1
Bhandup,East,School,"[""St Xavier's School""]",1
Bhandup,East,School,"[""NES Sunbeam School""]",1
Bhandup,East,College,"[""NES Ratnam College""]",1
Bhandup,East,School,"[""Br. Nath Pai Vidyalaya""]",1
Bhandup,East,School,"[""Guru Gobind English High School""]",1
Bhandup,East,Railway Station,"[""Bhandup railway station""]",1
Bhandup,East,Railway Station,"[""Kanjurmarg railway station""]",1
Bhandup,East,Hospital,"[""Dr Hospital Bhandup""]",1
Bhandup,East,Hospital,"[""Mrudula Hospital""]",1
Bhandup,East,Hospital,"[""Lotus Multispeciality Hospital""]",1
Bhandup,East,Hospital,"[""Dr Bothra's Hospital""]",1
Bhandup,East,Other,"[""Bhagwati Banquets""]",1
Bhandup,East,Railway Station,"[""Nahur railway station""]",1
Bhandup,East,Religious Place,"[""Sri Gurudev Dutta Mandir""]",1
Bhandup,East,Religious Place,"[""Holy Angels Marthoma Syrian Church""]",1
Bhandup,East,Speciality Hospital,"[""Child Health Center and Polyclonic""]",1
Bhandup,East,Bank,"[""Nkgsb bank""]",1
Bhandup,East,Bank,"[""Sbi bank""]",1
Bhandup,East,Cafe,"[""The Secret corner cafe Mulund""]",1
Bhandup,East,Other,"[""Chaayos""]",1
Bhandup,East,Other,"[""Basil N Spice""]",1
Bhandup,East,Cafe,"[""Cafe Coffee Day""]",1
Bhandup,East,Cafe,"[""Coffee By Di Bella""]",1
Bhandup,East,Other,"[""Belstone""]",1
Bhandup,East,Cafe,"[""Farm Cafe""]",1
Bhandup,East,Food & Beverage,"[""Starbucks""]",1
Bhandup,East,Food & Beverage,"[""Wat-a-Burger""]",1
Bhandup,East,Other,"[""Rama Krishna""]",1
Bhandup,East,Religious Place,"[""Bethesda Church TATA COUNTY""]",1
Bhandup,East,Bank,"[""Axis bank ATM""]",1
Bhandup,East,Hospital,"[""Shree Sai Maternity and Surgical Nursing Home""]",1
Bhandup,East,Hospital,"[""Suyog Hospital and Iccu""]",1
Bhandup,East,Clinic,"[""NAAZ Polyclinic""]",1
Bhandup,East,Cafe,"[""Cafe Bambai""]",1
Bhandup,East,College,"[""Kelkar college canteen""]",1
Bhandup,East,Hotel,"[""Hotel Sainath""]",1
Bhandup,East,Railway Station,"[""Sudarshans""]",1
Bhandup,East,Bar,"[""Sagar Country Bar""]",1
Bandra,East,Transport Hub,"[""Bandra Junction""]",1
Bandra,East,Metro Station,"[""TECNO Metro Station""]",1
Bandra,East,Mall,"[""Link Square Mall Bandra West."", ""Link Square Mall""]",2
Bandra,East,Transport Hub,"[""Western Express Hwy"", ""Western Express Highway""]",2
Bandra,East,School,"[""Purushottam High School""]",1
Bandra,East,University,"[""Manipal university""]",1
Bandra,East,Hospital,"[""Guru Nanak Hospital""]",1
Bandra,East,Airport,"[""CSM International Airport""]",1
Bandra,East,Hotel,"[""Hotel Grace Galaxy""]",1
Bandra,East,Metro Station,"[""BKC Metro Station""]",1
Bandra,East,University,"[""Kalina University"", ""Kalina University of Mumbai""]",2
Bandra,East,Other,"[""Dhirubhai Ambani International""]",1
Bandra,East,Hospital,"[""S L Raheja Hospital - Fortis""]",1
Bandra,East,Speciality Hospital,"[""The Executive Centre""]",1
Bandra,East,Hotel,"[""Trident Hotel""]",1
Bandra,East,Other,"[""The Bombay Presidency Golf Club"", ""The Bombay Golf Club""]",2
Bandra,East,Metro Station,"[""Vidyanagari Metro Station""]",1
Bandra,East,Transport Hub,"[""Western Eastern Highway""]",1
Bandra,East,University,"[""University of Mumbai""]",1
Bandra,East,School,"[""Shivaji Nagar Mahanagar Palika School \""""]",1
Bandra,East,Airport,"[""Chhatrapati Shivaji Maharaj Int Airport"", ""Chhatrapati Shivaji Maharaj Airport"", ""Chhatrapati International Airport"", ""Chhatrapati Shivaji Maharaj Int. Airport""]",4
Bandra,East,Commercial / Office,"[""Prime Corporate Park""]",1
Bandra,East,Speciality Hospital,"[""Treebo Trend Bandra Apartments""]",1
Bandra,East,Other,"[""Golf Club Chembur""]",1
Bandra,East,Sports Facility,"[""Multipurpose Indoor Stadium""]",1
Bandra,East,Railway Station,"[""Bandra Railway Station"", ""Bandra railway station"", ""Bandra terminus railway station""]",3
Bandra,East,Metro Station,"[""Bandra Colony Metro Statio""]",1
Bandra,East,Other,"[""Jio World Drive""]",1
Bandra,East,Other,"[""NH 48""]",1
Bandra,East,School,"[""Dhirubhai Ambani International School""]",1
Bandra,East,Commercial Complex,"[""Kohinoor Business Park""]",1
Bandra,East,Hotel,"[""Trident Hotel Bandra Kurla""]",1
Bandra,East,Other,"[""Snow World""]",1
Bandra,East,Sports Facility,"[""Rajiv Gandhi Stadium""]",1
Bandra,East,Mall,"[""Jio World Drive Mall""]",1
Bandra,East,School,"[""St. Joseph\u2019s\u00a0International School""]",1
Bandra,East,Hospital,"[""Holy Family Multispeciality Hospital""]",1
Bandra,East,Hotel,"[""Taj Lands End Hotel""]",1
Bandra,East,Tourist Place,"[""Juhu Beach""]",1
Bandra,East,Religious Place,"[""rameshwar mandir"", ""Ram Mandir""]",2
Bandra,East,Other,"[""footware""]",1
Bandra,East,Religious Place,"[""shankar mandir kranti nagar central railway colony""]",1
Bandra,East,Religious Place,"[""Noori Masjid""]",1
Bandra,East,Religious Place,"[""Gurudwara""]",1
Bandra,East,Religious Place,"[""sai baba mandir"", ""Sai Baba Temple""]",2
Bandra,East,Other,"[""Gulshan Baug""]",1
Bandra,East,Other,"[""fhatak majid""]",1
Bandra,East,Hospital,"[""Maa hospital"", ""maa hospital""]",2
Bandra,East,Healthcare,"[""Apex Kidney Care Pvt. Ltd.""]",1
Bandra,East,Hospital,"[""Shrimati Diwaliben Mohanlal Mehta Maa Sarvasadharan Rugnalay Hospital""]",1
Bandra,East,Clinic,"[""Saurabh Gangurde Dental Clinic""]",1
Bandra,East,Hospital,"[""Mangal Anand Hospital""]",1
Bandra,East,Healthcare,"[""Daycare Angels""]",1
Bandra,East,Hospital,"[""Icon Hospital and Research Centre""]",1
Bandra,East,Hospital,"[""Sushrut Hospital and Research Centre""]",1
Bandra,East,Speciality Hospital,"[""Dr.Sanjay Sonar Laparoscopy and Scopy Center""]",1
Bandra,East,Hospital,"[""Varsha Gandre Parekh Maternity and Surgical Hospital""]",1
Bandra,East,Clinic,"[""Dr Smita Mukherjees Eye Clinic""]",1
Bandra,East,Clinic,"[""Patankar's Hand and Limb Reconstruction Clinic""]",1
Bandra,East,Clinic,"[""Yash Eye Care and Polyclinic""]",1
Bandra,East,Hospital,"[""Aryan Hospital and Iccu - Kurla-Mumbai""]",1
Bandra,East,Hospital,"[""Matoshri Ramabai Ambedkar Maternity Hospital""]",1
Bandra,East,Hospital,"[""Swastik Hospital and Research Centre Mumbai""]",1
Bandra,East,Hospital,"[""Shree Chembur Jain Medical Relief Centre""]",1
Bandra,East,Hospital,"[""L.C.Manek's Polyclinic and Nursing Home"", ""L.C.Maneks Polyclinic and Nursing Home""]",2
Bandra,East,Hospital,"[""Ameeta patil Nursing Home""]",1
Bandra,East,Hospital,"[""Mata Ramabai B Ambedkar Hospital""]",1
Bandra,East,Clinic,"[""Aayush Eye Clinic & Aayush Lasik Centre""]",1
Bandra,East,Hospital,"[""arayan hospital""]",1
Bandra,East,Hospital,"[""v care hospital intensive& unit care""]",1
Bandra,East,Hospital,"[""Disha Polyclinic and Nursing Home""]",1
Bandra,East,Hospital,"[""Sai Kripa Childrens Hospital""]",1
Bandra,East,Hospital,"[""Kamran Nursing Home""]",1
Bandra,East,Hospital,"[""Hegde Hospital""]",1
Bandra,East,Hospital,"[""Anu Medicals""]",1
Bandra,East,Bank,"[""Vijya bank""]",1
Bandra,East,Bank,"[""Allahabad bank""]",1
Bandra,East,Bank,"[""Icici bank""]",1
Bandra,East,Entertainment,"[""NATRAJ CINEMA""]",1
Bandra,East,Hotel,"[""sawali hotel""]",1
Bandra,East,Restaurant,"[""shital family restaurant""]",1
Bandra,East,Other,"[""Via Bombay""]",1
Bandra,East,Cafe,"[""cafe nar restarunt""]",1
Bandra,East,Railway Station,"[""Tilaknagar railway station""]",1
Bandra,East,Railway Station,"[""Lokmanya tilak terminus railway station""]",1
Bandra,East,Railway Station,"[""Chembur railway station""]",1
Bandra,East,Metro Station,"[""Jagruti Nagar Metro Station""]",1
Bandra,East,College,"[""RD and SH National College""]",1
Bandra,East,Commercial Complex,"[""Regus, Bandra Kurla Complex""]",1
Bandra,East,Sports Facility,"[""Sardar Vallabhbhai Patel Stadium""]",1
Bandra,East,Religious Place,"[""Datta Temple at Kalanagar""]",1
Bandra,East,Religious Place,"[""Shiv Mandir""]",1
Bandra,East,Religious Place,"[""Bhomiya Temple""]",1
Bandra,East,Religious Place,"[""Navpada Jama Masjid""]",1
Bandra,East,Religious Place,"[""St. Joseph the Worker Church""]",1
Bandra,East,Clinic,"[""Tejas Eye Clinic""]",1
Bandra,East,Clinic,"[""Laxmi Surgical Clinic""]",1
Bandra,East,Healthcare,"[""Nandini Eye Care Centre""]",1
Bandra,East,Hospital,"[""Shakuntal- Chitra Nursing Home""]",1
Bandra,East,Clinic,"[""Smile Invent Dental Clinic""]",1
Bandra,East,Hospital,"[""Shivam Nursing Home""]",1
Bandra,East,Clinic,"[""West Lake Speciality Clinic""]",1
Bandra,East,Clinic,"[""Piwala Bungalow Dispensary""]",1
Bandra,East,Religious Place,"[""Mahatma Gandhi Seva Mandir"", ""Mahatma Gandhi Vidya Mandir""]",2
Bandra,East,Hospital,"[""Mahim Police Hospital""]",1
Bandra,East,Hospital,"[""Dr. Shetty's Nursing Home""]",1
Bandra,East,Hospital,"[""Shroff Eye Hospital""]",1
Bandra,East,Hospital,"[""Shanti Nursing Home""]",1
Bandra,East,Hospital,"[""Parekh Eye Hospital""]",1
Bandra,East,Speciality Hospital,"[""Bandra East Community Centre""]",1
Bandra,East,Hospital,"[""SuperDoc Medical Store""]",1
Bandra,East,Other,"[""Bandra Terminus""]",1
Bandra,East,Bus Stop,"[""Dharavi Bus Depot""]",1
Bandra,East,Other,"[""Busstand 1""]",1
Bandra,East,Fuel Station,"[""Indian Oil""]",1
Bandra,East,Bank,"[""Bank of maharashtra""]",1
Bandra,East,Bank,"[""Sdc bank""]",1
Bandra,East,Bank,"[""Bank of baroda""]",1
Bandra,East,Entertainment,"[""Nandi Cinema""]",1
Bandra,East,Other,"[""G7 Multiplex""]",1
Bandra,East,Transport Hub,"[""Highway Gomantak""]",1
Bandra,East,Other,"[""Amber""]",1
Bandra,East,FastFood/Restaurant,"[""Domino's""]",1
Bandra,East,Other,"[""Jhunka-Bhakar""]",1
Bandra,East,Other,"[""Manohar Sweets""]",1
Bandra,East,Other,"[""Garam Masala""]",1
Bandra,East,FastFood/Restaurant,"[""Raja Southindian FAST FOOD""]",1
Bandra,East,Restaurant,"[""Deepa Bar and Restaurant""]",1
Bandra,East,Other,"[""Goodluck Wines""]",1
Bandra,East,Other,"[""Cildren Welfare Association""]",1
Bandra,East,Speciality Hospital,"[""Government Polytechnic Mumbai""]",1
Bandra,East,School,"[""New English High School""]",1
Bandra,East,Other,"[""Urbz""]",1
Bandra,West,Market,"[""Bandra Market"", ""Bandra Street Market""]",2
Bandra,West,Religious Place,"[""Mandir""]",1
Bandra,West,Religious Place,"[""Masjid""]",1
Bandra,West,Other,"[""Grotto""]",1
Bandra,West,Religious Place,"[""Ganpati Mandir""]",1
Bandra,West,Bank,"[""Standard chartered bank ATM""]",1
Bandra,West,Speciality Hospital,"[""Empire Centre""]",1
Bandra,West,Hospital,"[""MM Munshi Hospital""]",1
Bandra,West,Bar,"[""Dr. Jayprakash Hebbar""]",1
Bandra,West,Hospital,"[""Parekh Eye Hospital""]",1
Bandra,West,Hospital,"[""Dr. Shetty's Nursing Home""]",1
Bandra,West,Religious Place,"[""Mahatma Gandhi Seva Mandir""]",1
Bandra,West,Speciality Hospital,"[""National Centre for Training and Research into Cerebral Palsy""]",1
Bandra,West,Institute,"[""Ali Yavar Jung National Institute for the Hearing Handicapped""]",1
Bandra,West,Hospital,"[""Bandra Medical Stores""]",1
Bandra,West,Hospital,"[""Shifa Medical and General Store""]",1
Bandra,West,Hospital,"[""Metro Medicals""]",1
Bandra,West,Healthcare,"[""Noble Plus Pharmacy""]",1
Bandra,West,Bank,"[""Union bank of india"", ""Union bank"", ""Bank of india""]",3
Bandra,West,Bank,"[""Standard chartered bank""]",1
Bandra,West,Bank,"[""Central bank of india""]",1
Bandra,West,Bank,"[""Cosmos bank""]",1
Bandra,West,Bank,"[""Yes bank""]",1
Bandra,West,Entertainment,"[""Le Cinema""]",1
Bandra,West,Other,"[""St. Andrew's Auditorium""]",1
Bandra,West,Other,"[""Rang Sharda""]",1
Bandra,West,Restaurant,"[""Elco Restaurant""]",1
Bandra,West,Bar,"[""Barbeque Nation""]",1
Bandra,West,Other,"[""Temptations""]",1
Bandra,West,Restaurant,"[""Balaji Restaurant""]",1
Bandra,West,Other,"[""TIBBS Frankies""]",1
Bandra,West,Other,"[""Yamuna Excellency""]",1
Bandra,West,FastFood/Restaurant,"[""Bombay Biryani""]",1
Bandra,West,Other,"[""Jimme's Kitchen""]",1
Bandra,West,Other,"[""Goodluck Wines""]",1
Bandra,West,Other,"[""Ice and Spice""]",1
Bandra,West,Restaurant,"[""Canara Bar and Restaurant""]",1
Bandra,West,Other,"[""Imbiss Meating Joint""]",1
Bandra,West,Restaurant,"[""Deepa Bar and Restaurant""]",1
Bandra,West,Cafe,"[""Coffee by Di Bella""]",1
Bandra,West,Restaurant,"[""Tavaa Restaurant""]",1
Bandra,West,Other,"[""Mamagoto""]",1
Bandra,West,Other,"[""Jamjar Diner""]",1
Bandra,West,Cafe,"[""Ray's Cafe & Pizzeria""]",1
Bandra,West,Food & Beverage,"[""Howra Burger""]",1
Bandra,West,Other,"[""Moti Mahal""]",1
Bandra,West,FastFood/Restaurant,"[""McDonald's""]",1
